time_utc,time_local,download_bps,upload_bps,ping_ms,isp
2023-06-29 05:57:36+00:00,2023-06-29 01:57:36-04:00,9332873,19081034,28,AT&T Services
2023-06-29 06:57:59+00:00,2023-06-29 02:57:59-04:00,9503913,19707196,25,AT&T Services
2023-06-29 07:58:22+00:00,2023-06-29 03:58:21-04:00,9570242,14398252,31,AT&T Services
2023-06-29 08:58:47+00:00,2023-06-29 04:58:47-04:00,9470560,18527625,25,AT&T Services
2023-06-29 09:59:10+00:00,2023-06-29 05:59:10-04:00,8094379,16682854,25,AT&T Services
2023-06-29 10:59:34+00:00,2023-06-29 06:59:34-04:00,9546848,18667323,27,AT&T Services
2023-06-29 11:59:57+00:00,2023-06-29 07:59:56-04:00,9515659,18404903,29,AT&T Services
2023-06-29 20:57:15+00:00,2023-06-29 16:57:15-04:00,8315411,18755917,36,AT&T Services
2023-06-29 21:57:41+00:00,2023-06-29 17:57:41-04:00,9464169,19593401,27,AT&T Services
2023-06-29 22:58:05+00:00,2023-06-29 18:58:05-04:00,9426132,17099050,43,AT&T Services
2023-06-29 23:58:29+00:00,2023-06-29 19:58:29-04:00,9327468,19829207,43,AT&T Services
2023-06-30 00:58:52+00:00,2023-06-29 20:58:52-04:00,9648844,19030674,32,AT&T Services
2023-06-30 01:59:16+00:00,2023-06-29 21:59:15-04:00,9386143,13947558,27,AT&T Services
2023-06-30 02:59:39+00:00,2023-06-29 22:59:39-04:00,9570239,17619157,27,AT&T Services
2023-06-30 04:05:04+00:00,2023-06-30 00:05:04-04:00,9020862,16686438,39,AT&T Services
2023-06-30 05:05:27+00:00,2023-06-30 01:05:27-04:00,9474350,18333364,41,AT&T Services
2023-06-30 06:05:51+00:00,2023-06-30 02:05:51-04:00,9665272,16189663,25,AT&T Services
2023-06-30 07:06:15+00:00,2023-06-30 03:06:15-04:00,9438418,17934918,29,AT&T Services
2023-06-30 08:06:38+00:00,2023-06-30 04:06:38-04:00,9551587,17118270,30,AT&T Services
2023-06-30 09:07:01+00:00,2023-06-30 05:07:01-04:00,9453624,17590916,27,AT&T Services
2023-06-30 10:07:25+00:00,2023-06-30 06:07:25-04:00,9204247,18789002,28,AT&T Services
2023-06-30 11:07:49+00:00,2023-06-30 07:07:48-04:00,9012017,16042705,29,AT&T Services
2023-06-30 12:08:13+00:00,2023-06-30 08:08:13-04:00,9293109,19561326,25,AT&T Services
